88.4823	74.9565
30.5826	6.86361
13.0375	56.5569
87.5454	39.1064
63.6616	9.28373
3.39976	40.2783
33.2072	50.264
63.9424	4.96841
59.4806	74.3126
44.612	71.2912
92.7824	51.2101
84.3532	99.3896
76.0094	85.4671
71.9108	12.4516
37.2265	38.5907
44.6883	0.244148
94.7539	13.8493
0.0549333	85.107
74.7215	3.53099
19.1839	50.4685
41.1695	98.7213
3.3784	31.8827
38.6212	61.5558
22.898	70.5191
47.1572	60.0024
78.2861	29.1971
49.9924	65.1112
74.2027	70.8945
13.5594	10.7852
5.74358	99.762
80.0897	16.0527
57.2863	64.6382
72.6737	69.8263
13.7974	25.071
12.8605	78.161
84.6736	79.8303
50.7309	74.0349
40.0616	57.915
7.45567	89.6115
59.6942	72.0847
30.4086	90.997
94.2167	34.8613
60.7166	75.5119
39.0088	37.0586
13.3396	31.4585
20.5145	88.7844
69.6738	60.3778
95.0896	22.956
82.5983	61.8274
60.2863	61.33
94.0672	80.636
78.7317	43.0036
65.1906	16.6723
14.42	15.4424
18.8147	97.1282
81.5577	87.9849
94.5921	11.24
5.88092	47.8561
16.5471	7.60826
98.5015	38.7036
73.1986	53.9293
42.2071	1.58696
10.0833	59.2578
90.3195	78.518
34.8704	58.8
77.9992	78.4509
34.9315	61.153
46.0891	5.81683
7.40684	58.0859
77.4346	51.5397
1.80059	96.7986
45.7106	46.5377
75.0481	14.6794
76.7602	77.749
59.096	36.5978
22.4006	66.6433
40.9833	34.6416
46.7879	10.2451
55.4186	50.3891
25.2022	84.6461
89.8526	79.6899
55.4094	11.005
2.06	19.9103
81.4692	84.0907
50.2274	79.7143
30.076	63.2771
35.5113	51.3169
59.3829	26.0659
57.1368	45.2589
20.3192	84.109
79.9615	87.6766
30.4422	61.7023
14.5512	80.0439
60.2374	36.8297
9.78118	21.4698
31.9681	44.6577
57.8875	93.4446
30.9946	43.5621
12.0548	7.10166
29.5999	43.6415
16.5044	13.0009
23.3283	97.7233
49.0524	73.3818
79.8029	54.8936
76.2078	96.9268
0.0488296	76.5069
20.7373	36.0302
92.349	14.6977
41.7524	46.5804
58.5345	53.4043
27.2744	10.1932
92.8465	11.8748
99.3316	19.0039
93.234	10.6937
31.5195	22.9225
85.2107	0.286874
79.0887	39.3963
58.1652	51.9486
21.5217	25.6844
14.1881	11.3346
17.6122	13.6174
29.4168	14.5146
73.0369	6.86361
27.842	66.4541
20.4352	40.6964
67.6534	82.046
11.9968	4.25428
40.0525	89.6237
24.5338	25.3182
80.6024	96.9756
77.0531	17.5665
93.0265	19.8553
60.8356	90.347
85.5617	73.0216
82.0276	20.9265
19.776	23.7129
16.7028	89.2911
71.9047	7.70287
78.4539	75.3716
6.65609	7.78832
98.4558	18.836
63.5701	94.821
18.0548	41.3495
55.8245	31.2143
93.8505	31.3334
81.576	36.964
15.2532	91.2351
47.7676	18.1616
34.5897	47.2915
6.49129	58.0157
9.65911	21.7994
3.78735	70.3513
58.8305	67.8823
40.9833	15.6407
28.5897	66.744
48.5122	79.5221
73.6625	87.4508
72.2648	13.8005
49.5468	9.17386
72.3869	39.9731
17.6244	5.99078
34.6294	15.2409
62.7277	94.116
94.171	61.0309
23.2093	41.6791
71.9413	53.9995
33.5307	40.9986
23.4535	79.5618
79.3451	43.3424
0.13123	47.8988
65.0533	56.1815
23.1391	72.4754
93.9055	2.9725
69.7104	11.0538
60.5731	45.4237
71.9596	69.219
56.2151	68.2394
28.2418	66.3747
86.0775	26.4046
26.9539	64.275
99.5453	54.9547
82.8791	58.0432
32.7403	41.2214
85.9951	29.6701
63.5975	59.6118
62.8315	64.0492
79.4366	68.8772
50.267	27.4697
57.0391	71.8619
81.8842	8.65505
55.2355	37.7911
86.7763	22.2724
19.9713	87.0205
0.89114	74.9321
1.89825	38.3038
90.8536	93.7223
86.4437	18.5644
90.2829	17.2185
36.3842	35.1604
48.6404	48.9975
