13.0802	43.2447
50.0107	9.18302
29.5297	16.0436
40.3485	86.3704
30.1126	87.5912
96.6582	32.1451
66.0695	7.71203
8.7466	9.14029
3.26548	67.5344
87.1029	84.4234
95.0621	93.3775
43.6201	99.6582
34.2479	3.36009
84.3318	5.56352
12.2806	42.3414
67.1072	1.23295
63.7867	60.7715
27.5613	68.9383
24.601	53.1358
26.2215	45.1033
81.399	21.5949
20.1361	18.0273
41.0108	80.4407
11.9877	92.9777
97.6623	66.9881
79.9158	15.2867
26.1177	74.5598
41.0688	92.1171
78.9819	73.1407
52.1531	3.43944
16.1779	33.3689
99.9207	42.9304
44.8408	19.4739
84.9086	79.342
97.6104	66.7684
51.4206	79.0399
27.5857	9.35087
66.9271	80.2759
47.9965	73.6351
4.01929	59.8529
94.6837	3.28074
28.0221	82.7998
39.6161	31.2693
43.3821	75.6615
33.4727	64.6046
1.98675	14.069
5.45366	97.3663
26.5145	65.1936
98.4619	17.7129
51.9608	75.6737
