58.0676	68.5507
4.24818	93.9726
92.3734	99.2431
34.3272	64.5497
79.5129	27.1004
6.00604	70.0888
55.6963	79.8303
28.9468	24.2042
4.51064	55.4918
0.216681	90.7651
40.1288	72.924
43.7574	65.5385
2.98776	84.6095
62.3188	20.3314
68.0258	52.0798
1.93182	9.62554
65.3584	83.8099
28.8644	39.7259
13.4953	35.5937
19.0466	0.390637
65.0472	73.4428
60.0543	58.9862
64.9129	98.9776
65.5477	17.1117
20.9937	37.318
2.2187	29.7494
87.402	87.4722
29.2642	86.9106
60.1428	35.2306
50.3189	57.7593
85.3481	28.5501
77.9199	97.2686
79.9463	15.4485
10.4465	15.3508
64.8946	44.4044
21.601	8.51161
10.8585	27.2225
62.3341	53.975
96.4446	64.4581
75.3014	66.3289
78.8568	33.2743
21.8329	16.6692
77.1538	37.8582
21.3782	14.246
67.9098	22.2999
3.44554	50.5875
93.4416	45.9822
72.0786	6.15558
82.5007	21.4789
82.7937	19.4739
83.4803	14.9327
32.0322	18.7872
10.1169	8.95718
59.1327	16.1809
99.704	28.0343
60.7532	64.2354
83.7672	26.3741
17.8533	75.161
71.3004	38.3435
35.136	2.43233
44.4472	91.3297
92.9899	84.9605
66.7196	81.1396
11.9541	53.679
3.67748	9.9002
29.6854	0.732444
56.1663	86.4345
90.3775	11.1057
5.98163	89.1568
46.7391	56.7461
74.105	91.4609
74.4407	53.2182
91.3877	49.6231
99.0692	78.8476
81.756	53.1785
35.5754	56.3555
57.9272	37.8185
40.2326	97
29.5999	60.7776
75.0877	7.21458
24.1554	38.728
84.9178	57.7624
19.8706	48.1674
86.6726	15.3478
91.6196	88.3175
71.4438	36.7962
69.0664	6.49434
18.9032	25.6569
7.37938	86.0286
24.2653	51.3688
70.4367	96.6277
37.7361	30.8908
26.5114	7.27866
16.4678	72.8446
56.4928	61.6504
89.0164	84.1548
74.5872	15.9642
32.2764	39.1858
61.507	39.3933
60.9607	11.3987
