61.8976	62.9292
14.127	73.0216
44.264	67.9037
54.5701	83.9991
61.3666	72.5944
60.2283	66.7379
56.9994	50.6882
30.2683	35.0352
40.8887	90.582
54.2161	44.1664
90.6522	89.5169
70.1407	16.2572
66.2313	10.2298
35.3496	28.1899
36.8633	0.0854518
9.61943	61.977
20.5329	72.7287
50.8805	17.6611
35.9111	52.205
23.4138	88.7173
66.8264	79.6197
18.5705	99.9176
39.201	82.2718
87.9727	7.73949
10.5197	5.29191
89.1995	63.2588
71.7704	5.79241
44.0107	37.5286
61.9068	9.49431
9.03958	9.476
94.7966	29.8807
59.0014	16.2938
98.6663	49.8245
82.3847	66.332
68.0776	65.7399
89.6695	14.478
28.3517	94.2228
34.0251	0.061037
12.5523	41.1817
44.5051	47.2396
50.914	33.491
71.7673	27.8817
72.8019	13.1199
46.2539	86.9716
21.1707	93.7834
48.9181	30.4819
79.519	80.0714
94.4151	75.7897
11.3315	49.0982
26.8014	64.5344
12.0426	94.644
27.7505	38.0383
73.4886	33.787
37.2448	75.1823
60.8478	76.0582
86.7824	92.7915
2.10883	55.0615
45.0789	8.53908
90.0296	22.6295
76.281	66.3411
96.5606	5.46892
10.6479	24.2164
99.8291	24.2866
27.7779	4.71206
23.5694	75.4326
52.3026	7.77917
89.1079	75.045
62.0746	86.1599
79.7693	65.6972
8.89615	83.282
17.8655	85.5281
51.7136	33.6528
54.152	99.881
2.30415	25.7454
69.747	95.4588
83.5047	27.3965
90.6156	36.9457
99.8932	73.6869
14.5054	86.166
21.0089	17.3254
50.4227	83.7092
77.047	41.5723
70.5527	93.0784
67.0553	35.5937
74.7337	7.33055
79.6503	32.3679
67.4062	18.2226
26.2154	9.07926
47.0748	47.8347
86.6085	50.0076
8.24	42.732
67.3391	71.9016
55.8733	30.5887
72.3167	11.8961
32.3527	39.3384
86.0164	77.8893
56.9262	78.811
69.1977	61.4246
77.6696	84.875
67.101	13.1016
35.9203	26.075
30.1614	80.4559
43.2539	72.7805
47.206	8.3346
70.9189	28.8064
91.1496	1.82501
51.8021	25.5867
77.2027	51.6068
94.8759	78.7835
33.5856	21.8574
12.1464	7.43736
84.7163	0.650044
58.1225	15.6224
46.9192	12.8391
81.7469	36.5703
36.6314	95.4466
90.8719	39.3139
91.1039	35.5449
29.194	97.8301
1.59307	70.6778
65.7247	22.6814
59.093	51.7167
96.7223	55.1561
12.5034	68.273
60.1611	23.9082
39.3597	36.5764
62.685	64.098
29.0201	49.8795
19.0435	99.0295
78.3807	91.3297
4.07422	84.2982
0.0579852	9.37223
17.1239	14.4261
43.1288	55.6475
59.0228	92.0072
26.2947	85.3572
21.5278	59.3371
83.6085	20.1819
89.285	92.5748
22.66	73.6564
54.268	58.3514
95.3093	39.0637
42.7473	32.9478
80.8466	39.8267
54.738	83.9076
81.7377	42.3994
15.9429	14.185
31.7972	31.6507
42.2193	68.7979
16.9103	48.7686
16.5227	3.93994
8.22474	91.6379
78.3715	18.659
7.85241	77.7337
25.779	48.97
7.0864	69.5181
29.7342	24.4942
57.091	62.3249
61.1347	87.6278
52.1073	34.7545
30.2377	75.1457
25.1595	61.5589
38.6395	62.3737
56.2639	89.0378
43.6934	69.808
93.112	72.9209
35.4869	32.2672
84.2952	78.7744
26.2886	30.5307
24.9947	44.8744
52.4979	85.4793
15.1921	7.61132
