27.7902	91.055
25.2052	8.60317
29.7403	45.0972
76.4397	82.7692
69.3106	85.2199
64.5985	10.1352
65.1784	88.5861
16.715	99.06
46.1928	14.3559
33.4696	49.4552
56.447	88.461
0.512711	18.8147
72.8599	50.8377
12.302	50.734
35.2489	65.2333
8.417	65.9169
88.9248	91.4396
22.4006	15.6865
39.7382	20.0751
43.0769	98.0316
21.6926	69.8538
88.3908	36.0668
77.0074	47.3312
91.7173	19.1137
48.6801	69.1946
0.711081	6.16169
85.5953	47.0046
88.6288	91.9187
60.0787	34.4798
78.1396	35.3008
97.9919	37.257
77.6727	50.4746
21.2897	85.1497
30.2469	60.3504
3.12204	66.921
74.7856	12.6102
35.4015	27.5521
19.9499	58.2202
8.87173	27.9946
30.4697	92.4436
5.70086	67.4551
25.9713	58.3575
4.55641	68.1387
92.3002	12.8727
98.175	22.5318
5.356	55.2446
23.4443	3.16782
67.4184	18.0914
3.99182	34.8827
55.974	20.9082
