85.3816	2.29804
46.3668	90.3409
88.641	74.2454
17.5573	29.4168
89.5505	94.4212
26.4901	40.3943
29.487	42.1979
45.1888	91.9614
87.7834	45.6069
69.7623	43.0555
44.612	92.642
14.5421	60.4419
6.37532	55.0981
68.7338	48.7808
93.6125	24.9001
15.537	93.2218
91.3572	62.9414
13.8127	14.4658
62.0624	60.3839
42.1979	36.3598
20.9693	12.5156
5.76189	65.9597
74.0135	5.05997
5.14542	86.1171
18.1951	13.0161
68.1936	60.5518
4.49232	11.9724
44.1053	51.4389
63.2344	1.95624
60.0696	49.4766
92.0072	43.7361
40.4035	16.4739
6.01825	7.67235
88.2046	40.4187
51.03	35.0322
29.4687	3.06101
78.7072	11.8198
19.7607	60.0024
84.5271	55.1134
13.3305	33.2438
8.17591	11.8748
94.763	16.2969
96.4293	70.3055
73.1193	91.7508
28.5379	83.639
38.5754	61.3269
4.14136	6.49739
81.5668	88.5037
93.6338	43.7178
74.4194	53.5478
51.0575	11.6611
15.5065	21.128
89.5169	12.0579
35.8684	20.3711
19.0374	18.3294
68.3767	37.4462
46.9832	74.4163
79.3481	20.6488
40.9223	6.1037
62.7125	97.9705
54.0452	44.8653
96.6338	7.17795
13.0284	64.1652
62.6545	38.4045
68.4469	28.3059
27.3446	89.2087
7.64794	53.7553
86.4406	32.1574
30.1584	82.9615
71.4713	94.9217
85.5556	70.69
18.9123	52.8275
73.8731	82.8608
1.83416	33.9549
8.4872	7.85546
24.0181	36.7077
41.5113	80.3705
76.6228	59.8895
51.677	17.7129
57.3016	45.2864
94.7264	68.6636
51.8632	32.7464
16.3152	74.7856
78.4051	27.7505
27.3873	44.2457
93.9482	81.5027
42.082	38.1695
63.5792	83.4864
78.103	69.4357
92.1049	66.567
19.6295	14.0324
18.1738	24.5582
42.6954	34.8735
70.9281	42.3017
3.08542	18.1158
89.1415	38.2458
86.7244	22.0161
2.85653	19.5166
22.5593	38.2275
77.5323	49.5132
