22.4616	47.6363
57.9669	65.6484
87.8628	51.619
20.6793	27.9641
26.3253	29.7342
96.6308	96.7437
47.4685	31.6965
51.0025	83.5231
45.4604	38.7341
98.9349	16.3701
65.6117	76.2688
30.0394	78.8354
50.1236	89.2544
44.8561	13.1108
90.997	95.8617
56.3097	28.1259
68.3523	85.0826
59.3585	3.10373
2.17597	73.9494
21.9337	27.2744
95.7183	89.8831
0.271615	66.3564
98.5656	93.9329
31.8064	96.3866
67.6046	10.3977
8.70083	95.5931
53.9506	78.5791
85.2077	34.8735
93.9695	92.1598
21.894	57.561
32.5236	41.9721
19.9561	89.0439
56.6027	27.6681
48.6526	66.8935
67.3757	53.972
19.0527	32.1604
68.9047	77.1264
7.20542	72.3899
1.52287	17.1636
79.8181	57.0391
98.1414	1.62053
25.6203	55.8916
91.4304	56.3189
45.5245	81.1151
50.2121	8.83816
4.67544	43.5713
73.0033	20.3314
99.5575	64.0156
16.9256	11.2552
43.2539	29.7891
