44.7859	27.8909
82.8547	72.0786
91.2473	75.7164
38.9019	21.955
37.7178	97.3724
42.4848	50.2945
1.26652	63.5823
65.6453	38.2824
96.3652	6.77816
33.61	92.6878
5.29801	22.3121
83.6207	81.9361
32.4076	18.3264
77.8069	9.91241
45.1857	4.88907
98.3306	43.0769
55.4521	62.9841
2.85958	56.502
43.6872	84.0388
68.5446	14.5177
79.6472	20.5634
2.54219	51.5336
42.3811	38.554
47.3403	68.6697
92.8343	12.2898
58.8672	11.8564
2.04169	52.1226
85.6136	46.9924
88.1954	5.89618
26.8532	97.7935
65.5416	24.6529
98.0834	61.9678
58.388	33.1828
81.8079	71.337
83.227	96.1119
91.821	11.5268
52.1775	20.1025
29.0628	66.8538
0.824	82.8333
57.2497	6.0213
93.5972	29.3374
76.278	74.2882
9.82086	26.368
21.6803	7.6693
63.564	15.3844
68.1631	34.8735
60.3656	54.8051
65.3188	82.5129
44.0443	92.1293
83.7825	49.3179
36.6436	56.5874
99.7711	64.861
24.6773	12.9093
96.2981	98.526
94.7844	66.8538
9.064	34.254
71.9199	63.1214
95.2422	76.7846
63.2313	66.2679
53.1816	4.91043
60.6891	65.273
71.2821	37.4859
5.66118	92.3368
34.0464	27.6894
68.508	96.5789
63.4907	51.3108
46.3485	63.2435
24.0577	4.52589
32.1268	19.0252
69.1031	76.9433
58.0706	14.1758
57.1093	15.3996
66.6952	21.9611
15.7811	44.2701
12.4882	46.1562
47.3678	77.163
96.4019	50.09
93.054	87.3714
78.8965	98.5992
53.4745	6.42109
66.2801	66.3045
70.3726	66.982
36.9793	38.6547
75.1396	61.623
2.97861	60.6281
96.3317	89.6237
82.4396	17.3101
28.5531	29.7983
23.4413	93.5057
51.0025	63.4816
57.0238	75.7897
29.7861	43.1532
15.128	74.4591
86.2789	84.6736
28.1014	11.4109
82.3695	71.8345
51.4481	53.4959
19.9469	66.9912
44.0443	36.2255
6.00909	58.5864
62.2974	75.2098
89.2911	63.7471
14.8259	14.5451
77.5567	88.9035
43.1532	97.3174
88.702	89.0072
6.46382	23.7281
38.7463	16.0588
98.6297	12.6194
19.8706	97.47
75.5516	31.8735
71.6269	34.9528
20.9967	13.4342
98.4161	64.5528
29.0384	18.5095
36.4177	68.4194
31.2082	68.5659
23.0171	78.9697
46.5041	7.81274
71.9291	66.0604
82.3969	12.7354
7.07419	47.7981
64.9007	14.3071
58.4277	15.5828
25.9041	48.558
72.8355	14.0721
25.8339	1.05289
43.0464	66.6158
39.7992	60.976
8.02332	86.8526
85.3359	50.3708
27.6559	67.0431
19.8798	44.2335
85.0154	83.8008
86.108	47.029
19.2785	11.8259
33.2041	41.3038
42.4451	86.2697
92.3032	73.9586
42.9579	4.34889
34.0892	95.8708
29.368	6.86972
86.7946	20.4413
17.1636	30.2255
42.6405	16.7455
11.8839	69.5547
30.9214	2.83212
91.6684	43.6384
85.7662	54.8692
42.2956	2.19123
86.7855	97.7477
47.9537	66.1641
0.680563	92.7183
90.7346	41.6517
1.9776	87.7682
62.093	98.1048
0.93997	46.2783
39.3048	51.3749
56.8834	19.6509
30.134	42.3109
4.93789	79.5038
38.7371	51.4573
74.4194	75.0389
56.0137	40.5194
27.5033	61.2201
92.3124	53.6363
1.91961	22.1625
30.5582	54.7868
13.4861	54.3046
97.8607	68.9383
1.19633	65.7186
44.8439	69.6341
18.0975	26.2246
25.1961	56.4257
33.7443	72.5272
42.729	26.1269
82.9371	74.4774
15.07	94.2625
63.8844	53.1175
82.0765	82.3237
38.905	91.0855
37.0891	36.5032
40.7727	26.0384
9.18302	93.4629
37.8765	67.7053
74.4987	58.8092
61.2842	29.191
24.8085	13.9073
46.8276	13.184
71.4469	16.6204
95.3978	43.6506
12.6804	11.6184
4.46791	83.6604
42.7442	15.891
74.0898	29.9936
30.5185	95.0896
40.3882	25.1106
46.1409	96.2798
39.732	77.1355
63.5365	52.8062
